ticket_handle,game_handle,v,v+,t,h,h+,cuttoff_date,outcomes,visitor,home,sport
2550,18,1.65,2.1,2.5,2.4,1.75,2017-05-31 12:30:00.0,v t,ARIZONA,PITTSBURGH,BBL
2550,31,2.0,2.6,2.6,1.9,1.5,2017-05-31 22:00:00.0,h+ h,COLORADO,SEATTLE,BBL
2550,30,1.9,2.6,2.6,1.95,1.55,2017-05-31 22:00:00.0,h t,ATLANTA,LA ANAHEIM,BBL
2550,32,1.35,1.75,2.4,3.1,2.35,2017-05-31 22:15:00.0,v+ v,WASHINGTON,SAN FRANCISCO,BBL
2551,11,1.75,2.4,2.5,2.1,1.65,2017-06-02 19:00:00.0,v+ v,PITTSBURGH,NEW YORK-M,BBL
2551,10,2.2,2.8,2.7,1.8,1.4,2017-06-02 19:00:00.0,h+ h,CHICAGO-S,DETROIT,BBL
2551,13,1.2,1.45,2.55,4.1,2.85,2017-06-02 20:00:00.0,v t,LOS ANGELES-D,MILWAUKEE,BBL
2551,12,1.55,2.0,2.2,2.7,1.95,2017-06-02 20:00:00.0,v+ v,HOUSTON,TEXAS,BBL
2551,15,1.45,1.9,2.3,2.8,2.15,2017-06-02 22:00:00.0,v+ v,WASHINGTON,OAKLAND,BBL
2551,14,1.75,2.4,2.5,2.1,1.65,2017-06-02 20:15:00.0,h+ h,CLEVELAND,KANSAS CITY,BBL
2551,17,1.55,2.0,2.2,2.7,1.95,2017-06-02 22:00:00.0,h+ h,COLORADO,SAN DIEGO,BBL
2551,16,2.0,2.6,2.6,1.9,1.5,2017-06-02 22:00:00.0,v+ v,MINNESOTA,LA ANAHEIM,BBL
2551,18,1.6,2.0,2.5,2.5,1.8,2017-06-02 22:00:00.0,h+ h,TAMPA BAY,SEATTLE,BBL
2551,56,4.5,0.0,3.5,0.0,1.55,2017-06-02 23:00:00.0,h,SAN JOSE,PORTLAND,SCR
2551,1,1.9,2.7,0.0,2.2,1.6,2017-06-03 20:00:00.0,h+ h,PITTSBURGH,NASHVILLE,HKY
2551,5,1.5,1.9,2.6,2.6,2.0,2017-06-02 19:00:00.0,h t,BOSTON,BALTIMORE,BBL
2551,4,2.0,2.6,2.6,1.9,1.5,2017-06-02 14:15:00.0,h t,ST. LOUIS,CHICAGO-C,BBL
2551,7,1.65,2.1,2.5,2.4,1.75,2017-06-02 19:00:00.0,h+ h,NEW YORK-Y,TORONTO,BBL
2551,6,1.65,2.1,2.5,2.4,1.75,2017-06-02 19:00:00.0,v+ v,SAN FRANCISCO,PHILADELPHIA,BBL
2551,9,1.65,2.1,2.5,2.4,1.75,2017-06-02 19:00:00.0,h t,ATLANTA,CINCINNATI,BBL
2551,8,1.75,2.4,2.5,2.1,1.65,2017-06-02 19:00:00.0,h+ h,ARIZONA,MIAMI,BBL
2551,58,2.3,0.0,2.7,0.0,2.8,2017-06-03 14:45:00.0,v,REAL MADRID,JUVENTUS,SCR
2553,48,1.75,2.4,2.5,2.1,1.65,2017-06-12 19:00:00.0,h+ h,COLORADO,PITTSBURGH,BBL
2553,49,1.75,2.4,2.5,2.1,1.65,2017-06-12 19:00:00.0,h+ h,CHICAGO-C,NEW YORK-M,BBL
2553,55,1.8,2.5,2.5,2.0,1.6,2017-06-12 22:00:00.0,h+ h,CINCINNATI,SAN DIEGO,BBL
2553,47,2.8,4.0,2.9,1.4,1.2,2017-06-12 19:00:00.0,v t,ATLANTA,WASHINGTON,BBL
2553,51,1.65,2.1,2.5,2.4,1.75,2017-06-12 20:00:00.0,h+ h,BALTIMORE,CHICAGO-S,BBL
2553,50,2.8,4.0,2.9,1.4,1.2,2017-06-12 19:00:00.0,h t,PHILADELPHIA,BOSTON,BBL
2553,53,1.9,2.6,2.6,1.95,1.55,2017-06-12 20:00:00.0,v+ v,TEXAS,HOUSTON,BBL
2553,52,1.9,2.6,2.6,1.95,1.55,2017-06-12 20:00:00.0,v+ v,SEATTLE,MINNESOTA,BBL
2553,77,9.95,0.0,6.25,0.0,1.05,2017-06-12 23:59:00.0,h,TRINIDAD TOBAGO,COSTA RICA,SCR
2553,76,4.2,0.0,3.3,0.0,1.65,2017-06-12 23:59:00.0,t,HONDURAS,PANAMA,SCR
2553,75,6.0,0.0,3.8,0.0,1.4,2017-06-11 20:30:00.0,t,UNITED STATES,MEXICO,SCR
2553,54,1.5,1.9,2.6,2.6,2.0,2017-06-12 22:00:00.0,v+ v,NEW YORK-Y,LA ANAHEIM,BBL
2553,3,4.7,7.0,3.5,1.8,1.4,2017-06-12 21:00:00.0,h,CLEVELAND,GOLDEN STATE,BKL
2555,1,1.65,2.1,2.5,2.4,1.75,2017-06-16 19:00:00.0,v t,ARIZONA,PHILADELPHIA,BBL
2555,3,1.6,2.0,2.5,2.5,1.8,2017-06-16 19:00:00.0,v+ v,ST. LOUIS,BALTIMORE,BBL
2555,2,1.55,1.95,2.6,2.6,1.9,2017-06-16 19:00:00.0,v+ v,CHICAGO-C,PITTSBURGH,BBL
2555,5,1.35,1.7,2.8,3.0,2.3,2017-06-16 19:00:00.0,v+ v,LOS ANGELES-D,CINCINNATI,BBL
2555,4,2.1,2.7,2.7,1.85,1.45,2017-06-16 19:00:00.0,v+ v,CHICAGO-S,TORONTO,BBL
2555,7,1.45,1.9,2.3,2.8,2.15,2017-06-16 19:00:00.0,v+ v,WASHINGTON,NEW YORK-M,BBL
2555,6,2.0,2.6,2.6,1.9,1.5,2017-06-16 19:00:00.0,h+ h,TAMPA BAY,DETROIT,BBL
2555,9,1.5,1.9,2.6,2.6,2.0,2017-06-16 20:00:00.0,h+ h,SEATTLE,TEXAS,BBL
2555,8,1.65,2.1,2.5,2.4,1.75,2017-06-16 19:30:00.0,v+ v,MIAMI,ATLANTA,BBL
2555,11,1.45,1.85,2.7,2.7,2.1,2017-06-16 20:00:00.0,v+ v,CLEVELAND,MINNESOTA,BBL
2555,10,1.8,2.5,2.5,2.0,1.6,2017-06-16 20:00:00.0,v t,BOSTON,HOUSTON,BBL
2555,13,1.9,2.6,2.6,1.95,1.55,2017-06-16 20:30:00.0,h+ h,SAN FRANCISCO,COLORADO,BBL
2555,12,2.2,2.8,2.7,1.8,1.4,2017-06-16 20:00:00.0,h t,SAN DIEGO,MILWAUKEE,BBL
2555,15,1.8,2.5,2.5,2.0,1.6,2017-06-16 22:00:00.0,v+ v,KANSAS CITY,LA ANAHEIM,BBL
2555,14,1.5,1.95,2.25,2.7,2.05,2017-06-16 21:30:00.0,h t,NEW YORK-Y,OAKLAND,BBL
2555,56,9.5,0.0,5.5,0.0,1.15,2017-06-17 11:00:00.0,h,NEW ZEALAND,RUSSIA,SCR
2558,30,1.5,1.9,2.6,2.6,2.0,2017-06-28 20:00:00.0,v+ v,NEW YORK-Y,CHICAGO-S,BBL
2558,28,1.65,2.1,2.5,2.4,1.75,2017-06-28 19:00:00.0,v+ v,NEW YORK-M,MIAMI,BBL
2558,29,1.75,2.4,2.5,2.1,1.65,2017-06-28 19:00:00.0,h+ h,TEXAS,CLEVELAND,BBL
2558,24,2.65,3.6,2.9,1.5,1.25,2017-06-28 19:00:00.0,h+ h,BALTIMORE,TORONTO,BBL
2558,25,1.9,2.6,2.6,1.95,1.55,2017-06-28 19:00:00.0,v+ v,KANSAS CITY,DETROIT,BBL
2558,26,1.55,1.95,2.6,2.6,1.9,2017-06-28 19:00:00.0,h t,MILWAUKEE,CINCINNATI,BBL
2558,27,2.3,3.0,2.8,1.7,1.35,2017-06-28 19:00:00.0,v+ v,MINNESOTA,BOSTON,BBL
2558,20,2.5,3.3,2.8,1.6,1.3,2017-06-28 15:30:00.0,v t,PHILADELPHIA,SEATTLE,BBL
2558,21,1.55,1.95,2.6,2.6,1.9,2017-06-28 15:45:00.0,h+ h,COLORADO,SAN FRANCISCO,BBL
2558,22,2.5,3.3,2.8,1.6,1.3,2017-06-28 19:00:00.0,h+ h,CHICAGO-C,WASHINGTON,BBL
2558,49,3.6,0.0,3.0,0.0,1.85,2017-06-29 14:00:00.0,h,MEXICO,GERMANY,SCR
2558,46,1.65,2.1,2.5,2.4,1.75,2017-06-29 21:00:00.0,h+ h,ATLANTA,SAN DIEGO,BBL
2558,47,1.2,1.45,2.55,4.1,2.85,2017-06-29 22:00:00.0,v+ v,LOS ANGELES-D,LA ANAHEIM,BBL
2558,44,2.0,2.6,2.6,1.9,1.5,2017-06-29 19:00:00.0,v+ v,NEW YORK-M,MIAMI,BBL
2558,45,1.5,1.9,2.6,2.6,2.0,2017-06-29 20:00:00.0,h t,NEW YORK-Y,CHICAGO-S,BBL
2558,42,1.55,1.95,2.6,2.6,1.9,2017-06-29 19:00:00.0,v+ v,MILWAUKEE,CINCINNATI,BBL
2558,43,2.8,4.0,2.9,1.4,1.2,2017-06-29 19:00:00.0,h+ h,MINNESOTA,BOSTON,BBL
2558,40,1.65,2.1,2.5,2.4,1.75,2017-06-29 19:00:00.0,h+ h,TAMPA BAY,PITTSBURGH,BBL
2558,41,2.8,4.0,2.9,1.4,1.2,2017-06-29 19:00:00.0,v+ v,BALTIMORE,TORONTO,BBL
2558,1,4.5,6.2,3.8,1.6,1.3,2017-06-29 21:00:00.0,h,OTTAWA,CALGARY,FTB
2558,39,1.65,2.1,2.5,2.4,1.75,2017-06-29 16:00:00.0,v t,CHICAGO-C,WASHINGTON,BBL
2558,38,2.0,2.6,2.6,1.9,1.5,2017-06-29 15:30:00.0,v+ v,ST. LOUIS,ARIZONA,BBL
2558,33,1.5,1.9,2.6,2.6,2.0,2017-06-28 22:00:00.0,h t,LOS ANGELES-D,LA ANAHEIM,BBL
2558,32,2.0,2.6,2.6,1.9,1.5,2017-06-28 21:30:00.0,v t,ST. LOUIS,ARIZONA,BBL
2558,31,2.5,3.3,2.8,1.6,1.3,2017-06-28 20:00:00.0,h+ h,OAKLAND,HOUSTON,BBL
2558,23,1.9,2.6,2.6,1.95,1.55,2017-06-28 19:00:00.0,h+ h,TAMPA BAY,PITTSBURGH,BBL
2558,36,2.5,3.3,2.8,1.6,1.3,2017-06-29 13:00:00.0,h+ h,KANSAS CITY,DETROIT,BBL
2558,35,2.8,4.0,2.9,1.4,1.2,2017-06-29 12:00:00.0,h+ h,TEXAS,CLEVELAND,BBL
2558,50,7.0,0.0,4.25,0.0,1.3,2017-06-29 19:30:00.0,h,MINNESOTA,NEW YORK CITY FC,SCR
2572,32,1.6,2.0,2.5,2.5,1.8,2017-08-15 22:00:00.0,h+ h,KANSAS CITY,OAKLAND,BBL
2572,34,3.25,5.0,3.0,1.25,1.15,2017-08-15 22:00:00.0,h+ h,CHICAGO-S,LOS ANGELES-D,BBL
2639,30,1.4,1.8,3.6,5.5,4.0,2017-12-30 12:00:00.0,h,LOUISVILLE,MISSISSIPPI ST.,CFB
2639,42,2.5,3.3,7.0,1.9,1.45,2017-12-29 19:30:00.0,v+ v,PHILADELPHIA,TAMPA BAY,HKY
2639,29,5.0,7.0,3.9,1.5,1.25,2017-12-29 20:30:00.0,h+ h,SOUTHERN CALIFORNIA,OHIO STATE,CFB
2639,60,3.8,4.8,2.8,2.3,1.7,2017-12-29 20:00:00.0,v,DALLAS,NEW ORLEANS,BKL
2639,61,4.3,5.6,3.2,2.0,1.5,2017-12-29 20:00:00.0,t,MILWAUKEE,OKLAHOMA CITY,BKL
2639,62,3.05,3.75,2.25,2.9,2.3,2017-12-29 22:00:00.0,v,PHOENIX,SACRAMENTO,BKL
2639,63,6.0,8.0,4.5,1.4,1.2,2017-12-29 22:30:00.0,v+ v,CHARLOTTE,GOLDEN STATE,BKL
2639,64,2.3,2.9,2.25,3.75,3.05,2017-12-29 22:30:00.0,v+ v,LOS ANGELES-C,LOS ANGELES-L,BKL
2639,82,3.6,0.0,3.0,0.0,1.85,2017-12-30 10:00:00.0,t,BURNLEY,HUDDERSFIELD TOWN A.F.C,SCR
2639,83,9.5,0.0,5.5,0.0,1.15,2017-12-30 10:00:00.0,h,LEICESTER CITY,LIVERPOOL,SCR
2639,80,3.2,0.0,3.0,0.0,2.0,2017-12-30 10:00:00.0,h,EVERTON,BOURNEMOUTH,SCR
2639,32,2.6,3.2,3.1,2.5,1.95,2017-12-30 16:00:00.0,h,WASHINGTON,PENN ST.,CFB
2639,86,3.1,0.0,2.8,0.0,2.15,2017-12-30 12:00:00.0,t,LAZIO,INTER-MILAN,SCR
2639,87,9.0,0.0,5.0,0.0,1.2,2017-12-30 12:30:00.0,t,SOUTHAMPTON,MANCHESTER UTD,SCR
2639,84,3.9,0.0,3.1,0.0,1.75,2017-12-30 10:00:00.0,t,BRIGHTON &HOVE ALBION,NEWCASTLE UTD,SCR
2639,85,5.5,0.0,3.7,0.0,1.45,2017-12-30 10:00:00.0,v,SWANSEA CITY,WATFORD,SCR
2639,25,2.0,2.6,3.0,3.2,2.6,2017-12-29 13:00:00.0,t,WAKE FOREST,TEXAS A&M,CFB
2639,26,1.4,1.8,3.6,5.5,4.0,2017-12-29 15:00:00.0,v+ v,NORTH CAROLINA ST.,ARIZONA ST.,CFB
2639,27,5.0,7.0,3.9,1.5,1.25,2017-12-29 16:30:00.0,t,KENTUCKY,NORTHWESTERN,CFB
2639,20,2.3,2.9,2.25,3.75,3.05,2017-12-29 21:00:00.0,v,KANSAS,TEXAS,CBK
2639,21,3.05,3.75,2.25,2.9,2.3,2017-12-29 21:00:00.0,v+ v,KANSAS ST.,IOWA ST.,CBK
2639,22,4.7,7.0,3.5,1.8,1.4,2017-12-29 22:00:00.0,v,UTAH,OREGON,CBK
2639,49,2.1,2.9,7.0,2.2,1.6,2017-12-29 22:00:00.0,h,CALGARY,ANAHEIM,HKY
2639,46,2.3,3.0,7.0,2.05,1.5,2017-12-29 20:30:00.0,h+ h,ST. LOUIS,DALLAS,HKY
2639,47,1.6,2.2,7.0,2.9,2.1,2017-12-29 21:00:00.0,h,TORONTO,COLORADO,HKY
2639,44,1.75,2.5,7.0,2.6,1.85,2017-12-29 20:00:00.0,h+ h,NASHVILLE,MINNESOTA,HKY
2639,45,2.2,3.0,7.0,2.1,1.55,2017-12-29 20:00:00.0,h+ h,NEW YORK-I,WINNIPEG,HKY
2639,28,3.0,3.7,3.3,2.3,1.7,2017-12-29 17:30:00.0,v t,NEW MEXICO ST.,UTAH ST.,CFB
2639,43,1.85,2.6,7.0,2.5,1.75,2017-12-29 19:30:00.0,h,PITTSBURGH,CAROLINA,HKY
2639,40,1.55,2.1,7.0,3.0,2.2,2017-12-29 19:30:00.0,h,COLUMBUS,OTTAWA,HKY
2639,41,1.55,2.1,7.0,3.0,2.2,2017-12-29 19:30:00.0,h t,NEW YORK-R,DETROIT,HKY
2639,1,4.0,5.5,3.6,1.8,1.4,2017-12-30 23:59:00.0,h+ h,GREEN BAY,DETROIT,FTB
2639,3,6.0,9.0,5.0,1.2,1.1,2017-12-30 23:59:00.0,h+ h,CHICAGO,MINNESOTA,FTB
2639,2,3.2,3.9,3.4,2.2,1.65,2017-12-30 23:59:00.0,h+ h,HOUSTON,INDIANAPOLIS,FTB
2639,5,1.85,2.4,3.2,3.3,2.7,2017-12-30 23:59:00.0,h+ h,WASHINGTON,NEW YORK-G,FTB
2639,6,1.9,2.5,3.1,3.3,2.7,2017-12-30 23:59:00.0,v,DALLAS,PHILADELPHIA,FTB
2639,9,2.6,3.2,3.1,2.5,1.95,2017-12-30 23:59:00.0,t,KANSAS CITY,DENVER,FTB
2639,8,2.9,3.5,3.3,2.3,1.75,2017-12-30 23:59:00.0,h+ h,CAROLINA,ATLANTA,FTB
2639,59,3.1,3.8,2.3,2.8,2.2,2017-12-29 20:00:00.0,h+ h,INDIANA,CHICAGO,BKL
2639,13,5.0,7.0,3.9,1.5,1.25,2017-12-30 23:59:00.0,h+ h,OAKLAND,LOS ANGELES-CH,FTB
2639,77,9.5,0.0,5.5,0.0,1.15,2017-12-30 09:00:00.0,t,US SASSUOLO,AS ROMA,SCR
2639,76,3.1,0.0,2.8,0.0,2.15,2017-12-30 09:00:00.0,v,UDINESE,BOLOGNA,SCR
2639,75,2.0,0.0,3.0,0.0,3.2,2017-12-30 09:00:00.0,h,CHIEVO,BENEVENTO,SCR
2639,74,7.5,0.0,4.0,0.0,1.3,2017-12-30 09:00:00.0,v,CAGLIARI,ATALANTA,SCR
2639,73,3.6,0.0,3.0,0.0,1.85,2017-12-30 06:30:00.0,t,AC MILAN,FIORENTINA,SCR
2639,72,1.1,0.0,6.0,0.0,9.9,2017-12-29 14:45:00.0,v,NAPOLI,FC CROTONE,SCR
2639,90,1.55,0.0,3.5,0.0,4.5,2017-12-30 23:59:00.0,t,ARSENAL,WEST BROMWICH,SCR
2639,79,3.8,0.0,3.0,0.0,1.8,2017-12-30 09:00:00.0,t,GENOA CFC,TORINO,SCR
2639,78,5.0,0.0,3.6,0.0,1.5,2017-12-30 09:00:00.0,h,SOCEITA POLISPORTIVA,SAMPDORIA,SCR
2639,11,1.8,2.4,3.2,3.4,2.8,2017-12-30 23:59:00.0,v+ v,SAN FRANCISCO,LOS ANGELES-R,FTB
2639,10,2.6,3.2,3.1,2.5,1.95,2017-12-30 23:59:00.0,h,JACKSONVILLE,TENNESSEE,FTB
2639,39,2.3,3.0,7.0,2.05,1.5,2017-12-29 19:00:00.0,v,BUFFALO,NEW JERSEY,HKY
2639,15,1.35,1.7,3.7,5.8,4.3,2017-12-30 23:59:00.0,h,NEW ORLEANS,TAMPA BAY,FTB
2639,58,3.8,4.8,2.8,2.3,1.7,2017-12-29 20:00:00.0,v+ v,BROOKLYN,MIAMI,BKL
2639,14,5.2,7.5,4.0,1.4,1.2,2017-12-30 23:59:00.0,t,ARIZONA,SEATTLE,FTB
2639,16,5.2,7.5,4.0,1.4,1.2,2017-12-30 23:59:00.0,v,CINCINNATI,BALTIMORE,FTB
2639,33,1.55,2.1,3.4,4.4,3.5,2017-12-30 20:00:00.0,v+ v,WISCONSIN,MIAMI-FLORIDA,CFB
2639,18,2.0,2.6,2.5,3.9,3.2,2017-12-29 19:00:00.0,v,WEST VIRGINIA,OKLAHOMA ST.,CBK
2639,57,6.0,8.0,4.5,1.4,1.2,2017-12-29 19:30:00.0,h+ h,ATLANTA,TORONTO,BKL
2639,56,2.35,3.0,2.2,3.7,3.0,2017-12-29 19:00:00.0,h+ h,HOUSTON,WASHINGTON,BKL
2639,19,3.8,4.8,2.8,2.3,1.7,2017-12-29 20:00:00.0,h+ h,BAYLOR,TEXAS TECH,CBK
2639,89,1.05,0.0,6.25,0.0,9.95,2017-12-30 23:59:00.0,t,MANCHESTER CITY,CRYSTAL PALACE,SCR
2639,88,1.05,0.0,6.25,0.0,9.95,2017-12-30 14:45:00.0,v,JUVENTUS,VERONA,SCR
2639,48,1.85,2.6,7.0,2.5,1.75,2017-12-29 21:00:00.0,v,CHICAGO,EDMONTON,HKY
2639,12,1.85,2.4,3.2,3.3,2.7,2017-12-30 23:59:00.0,v,BUFFALO,MIAMI,FTB
2639,17,3.8,4.8,2.8,2.3,1.7,2017-12-29 13:00:00.0,h+ h,LOUISVILLE,KENTUCKY,CBK
2639,31,3.0,3.7,3.3,2.3,1.7,2017-12-30 12:30:00.0,t,IOWA ST.,MEMPHIS,CFB
2538,24,1.8,2.5,2.5,2.0,1.6,2017-05-01 19:30:00.0,v+ v,NEW YORK-M,ATLANTA,BBL
2538,25,2.3,3.0,2.8,1.7,1.35,2017-05-01 20:00:00.0,v+ v,PHILADELPHIA,CHICAGO-C,BBL
2538,26,2.65,3.6,2.9,1.5,1.25,2017-05-01 20:00:00.0,h+ h,TEXAS,HOUSTON,BBL
2538,27,2.3,3.0,2.8,1.7,1.35,2017-05-01 20:15:00.0,h+ h,CHICAGO-S,KANSAS CITY,BBL
2538,20,1.9,2.6,2.6,1.95,1.55,2017-05-01 19:00:00.0,v+ v,BALTIMORE,BOSTON,BBL
2538,21,1.5,1.9,2.6,2.6,2.0,2017-05-01 19:00:00.0,h+ h,CLEVELAND,DETROIT,BBL
2538,22,1.6,2.0,2.5,2.5,1.8,2017-05-01 19:00:00.0,h t,PITTSBURGH,CINCINNATI,BBL
2538,23,1.8,2.5,2.5,2.0,1.6,2017-05-01 19:00:00.0,v+ v,TAMPA BAY,MIAMI,BBL
2538,19,2.25,2.9,2.35,1.85,1.4,2017-05-01 19:00:00.0,v+ v,TORONTO,NEW YORK-Y,BBL
2538,54,4.5,0.0,3.5,0.0,1.55,2017-05-01 23:59:00.0,h,ATLETICO MADRID,REAL MADRID,SCR
2538,57,2.3,0.0,2.7,0.0,2.8,2017-05-01 23:59:00.0,v,MANCHESTER UTD,CELTA DE VIGO,SCR
2538,56,2.15,0.0,2.8,0.0,3.1,2017-05-01 23:59:00.0,v,JUVENTUS,MONACO,SCR
2538,28,2.2,2.8,2.7,1.8,1.4,2017-05-01 20:15:00.0,v+ v t,MILWAUKEE,ST. LOUIS,BBL
2538,29,2.85,4.1,2.55,1.45,1.2,2017-05-01 22:00:00.0,v t,SAN FRANCISCO,LOS ANGELES-D,BBL
2538,53,1.8,0.0,3.0,0.0,3.8,2017-05-01 15:00:00.0,h,FC SEVILLA,CF MALAGA,SCR
2538,52,1.35,0.0,4.0,0.0,6.5,2017-05-01 15:00:00.0,v,LIVERPOOL,WATFORD,SCR
2538,60,4.0,5.0,3.0,2.2,1.6,2017-05-01 19:00:00.0,h+ h,TORONTO,CLEVELAND,BKL
2538,61,3.8,4.8,2.8,2.3,1.7,2017-05-01 21:30:00.0,v+ v,HOUSTON,SAN ANTONIO,BKL
2538,3,2.1,2.9,0.0,2.0,1.5,2017-05-01 19:30:00.0,v,WASHINGTON,PITTSBURGH,HKY
2538,55,3.0,0.0,2.75,0.0,2.25,2017-05-01 23:59:00.0,h,LYON,AJAX,SCR
2539,60,2.3,0.0,2.7,0.0,2.8,2017-05-04 15:00:00.0,v,MANCHESTER UTD,CELTA DE VIGO,SCR
2539,61,2.8,0.0,3.0,0.0,2.2,2017-05-04 23:59:00.0,h,BREMEN,FC KOLN,SCR
2539,62,2.7,0.0,2.8,0.0,2.4,2017-05-04 23:59:00.0,t,GIRONDINS BORDEAUX,AS SAINT ETIENNE,SCR
2539,63,1.25,0.0,4.5,0.0,8.0,2017-05-04 23:59:00.0,h,TOTTENHAM HOT,WEST HAM UTD,SCR
2539,64,4.5,0.0,3.5,0.0,1.55,2017-05-04 23:59:00.0,t,REAL SOCIEDAD,FC SEVILLA,SCR
2539,23,2.5,3.3,2.8,1.6,1.3,2017-05-02 20:15:00.0,h t,MILWAUKEE,ST. LOUIS,BBL
2539,24,1.6,2.1,2.15,2.6,1.85,2017-05-02 22:00:00.0,h+ h,COLORADO,SAN DIEGO,BBL
2539,25,2.15,2.8,2.3,1.9,1.45,2017-05-02 22:00:00.0,v+ v t,LA ANAHEIM,SEATTLE,BBL
2539,26,2.35,3.1,2.4,1.75,1.35,2017-05-02 22:00:00.0,h+ h,SAN FRANCISCO,LOS ANGELES-D,BBL
2539,20,2.1,2.7,2.7,1.85,1.45,2017-05-02 20:00:00.0,h+ h,OAKLAND,MINNESOTA,BBL
2539,21,1.9,2.6,2.6,1.95,1.55,2017-05-02 20:00:00.0,h t,TEXAS,HOUSTON,BBL
2539,22,1.9,2.6,2.6,1.95,1.55,2017-05-02 20:15:00.0,v+ v,CHICAGO-S,KANSAS CITY,BBL
2539,49,1.65,2.1,2.5,2.4,1.75,2017-05-04 15:30:00.0,v t,COLORADO,SAN DIEGO,BBL
2539,46,2.2,2.8,2.7,1.8,1.4,2017-05-04 14:00:00.0,v+ v,TEXAS,HOUSTON,BBL
2539,47,1.95,2.7,2.2,2.0,1.55,2017-05-04 14:15:00.0,v+ v,CHICAGO-S,KANSAS CITY,BBL
2539,45,1.75,2.4,2.5,2.1,1.65,2017-05-04 13:00:00.0,v+ v,OAKLAND,MINNESOTA,BBL
2539,42,1.6,2.0,2.5,2.5,1.8,2017-05-04 12:30:00.0,h+ h,PITTSBURGH,CINCINNATI,BBL
2539,43,2.8,4.0,2.9,1.4,1.2,2017-05-04 13:00:00.0,h+ h,ARIZONA,WASHINGTON,BBL
2539,1,2.3,3.0,0.0,1.8,1.4,2017-05-02 19:00:00.0,h+ h,OTTAWA,NEW YORK-R,HKY
2539,2,2.3,3.0,0.0,1.8,1.4,2017-05-02 21:30:00.0,h,ST. LOUIS,NASHVILLE,HKY
2539,5,2.3,3.0,0.0,1.8,1.4,2017-05-04 19:30:00.0,h+ h,OTTAWA,NEW YORK-R,HKY
2539,7,8.0,9.0,5.0,1.2,1.1,2017-05-02 22:30:00.0,h+ h,UTAH,GOLDEN STATE,BKL
2539,6,3.6,4.6,2.6,2.4,1.8,2017-05-02 20:00:00.0,h t,WASHINGTON,BOSTON,BKL
2539,11,7.0,8.5,4.75,1.3,1.15,2017-05-04 22:30:00.0,h+ h,UTAH,GOLDEN STATE,BKL
2539,10,3.6,4.6,2.6,2.4,1.8,2017-05-04 20:00:00.0,h+ h,BOSTON,WASHINGTON,BKL
2539,13,2.5,3.3,2.8,1.6,1.3,2017-05-02 19:00:00.0,h+ h,TORONTO,NEW YORK-Y,BBL
2539,12,2.0,2.6,2.6,1.9,1.5,2017-05-02 19:00:00.0,v+ v,ARIZONA,WASHINGTON,BBL
2539,15,1.6,2.0,2.5,2.5,1.8,2017-05-02 19:00:00.0,h+ h,CLEVELAND,DETROIT,BBL
2539,14,2.8,4.0,2.9,1.4,1.2,2017-05-02 19:00:00.0,h+ h,BALTIMORE,BOSTON,BBL
2539,17,1.8,2.5,2.5,2.0,1.6,2017-05-02 19:00:00.0,v+ v,TAMPA BAY,MIAMI,BBL
2539,16,1.8,2.5,2.5,2.0,1.6,2017-05-02 19:00:00.0,v+ v,PITTSBURGH,CINCINNATI,BBL
2539,55,5.0,0.0,3.6,0.0,1.5,2017-05-02 14:45:00.0,h,ATLETICO MADRID,REAL MADRID,SCR
2539,18,1.65,2.1,2.5,2.4,1.75,2017-05-02 19:30:00.0,h+ h,NEW YORK-M,ATLANTA,BBL
2539,57,2.25,0.0,2.75,0.0,3.0,2017-05-03 14:45:00.0,v,JUVENTUS,MONACO,SCR
2539,56,3.1,0.0,2.8,0.0,2.15,2017-05-03 12:45:00.0,h,LYON,AJAX,SCR
2539,51,1.9,2.6,2.6,1.95,1.55,2017-05-04 19:00:00.0,h+ h,MIAMI,TAMPA BAY,BBL
2539,52,2.15,2.8,2.3,1.9,1.45,2017-05-04 19:15:00.0,v t,MILWAUKEE,ST. LOUIS,BBL
2539,19,2.65,3.6,2.9,1.5,1.25,2017-05-02 20:00:00.0,h+ h,PHILADELPHIA,CHICAGO-C,BBL
2539,48,2.65,3.6,2.9,1.5,1.25,2017-05-04 14:15:00.0,h t,PHILADELPHIA,CHICAGO-C,BBL
2552,43,1.3,1.6,2.8,3.3,2.5,2017-06-08 20:15:00.0,v+ v,HOUSTON,KANSAS CITY,BBL
2552,25,1.55,1.95,2.6,2.6,1.9,2017-06-07 19:00:00.0,h+ h,ST. LOUIS,CINCINNATI,BBL
2552,26,1.9,2.6,2.6,1.95,1.55,2017-06-07 19:30:00.0,h+ h,PHILADELPHIA,ATLANTA,BBL
2552,27,2.5,3.3,2.8,1.6,1.3,2017-06-07 20:00:00.0,v t,MIAMI,CHICAGO-C,BBL
2552,20,1.55,1.95,2.6,2.6,1.9,2017-06-07 15:30:00.0,v+ v t,TORONTO,OAKLAND,BBL
2552,21,1.75,2.4,2.5,2.1,1.65,2017-06-07 19:00:00.0,h+ h,BOSTON,NEW YORK-Y,BBL
2552,22,2.1,2.7,2.7,1.85,1.45,2017-06-07 19:00:00.0,h+ h t,PITTSBURGH,BALTIMORE,BBL
2552,49,5.0,0.0,3.6,0.0,1.5,2017-06-08 23:59:00.0,t,GREECE,BOSNIA HERZEGOVINA,SCR
